user,user_id,degree_centrality_values,eigenvector_centrality_values,page_rank_centrality_values
davissara,1023107882,0.00017076502732240437,1.0596443483602094e-06,3.941675567239079e-05
kristen86,1055172989,0.00010672814207650273,5.795569942143183e-07,2.6868729907055262e-05
elliskatrina,1054244361,8.538251366120219e-05,9.865825015543784e-07,2.180734831961478e-05
floresmelissa,1098371297,6.403688524590164e-05,5.778808961943168e-07,1.663170009986112e-05
dcarter,1073355343,6.403688524590164e-05,1.2665542476530387e-06,1.6285132941403736e-05
eking,1070042417,4.269125683060109e-05,5.612907653208676e-07,1.144419405351143e-05
fgreen,1025788052,0.00012807377049180329,8.058311813649466e-07,3.2207212222485745e-05
christine37,1058801598,4.269125683060109e-05,5.617726168471026e-07,1.1635533772113665e-05
alejandro79,1068494592,8.538251366120219e-05,1.0442539057349676e-05,2.1615542775501145e-05
vanessabeard,1075193374,4.269125683060109e-05,9.920887640245082e-06,1.1126883934379937e-05
thomas42,1048946298,4.269125683060109e-05,1.2598987977098557e-06,1.1211763147160283e-05
pwarren,1052550165,4.269125683060109e-05,5.623516966322122e-07,1.1633746962631898e-05
james68,1042325030,0.00012807377049180329,8.086804570874117e-07,3.168695108840076e-05
russelldean,1003628905,6.403688524590164e-05,1.2347430959845692e-06,1.683637325080542e-05
burgessangela,1043389131,4.269125683060109e-05,5.550291938263998e-07,1.1806256412817896e-05
millermichael,1029525832,6.403688524590164e-05,7.875131352376331e-07,1.683943814117396e-05
martinezdavid,1081372531,4.269125683060109e-05,5.560032089115648e-07,1.1784075181411636e-05
joshuabrown,1035363711,4.269125683060109e-05,7.604447928707787e-07,1.1845288144999718e-05
willisashley,1059245428,4.269125683060109e-05,5.732043505318578e-07,1.1531531488018223e-05
rossjulie,1045425417,4.269125683060109e-05,1.0291199903485001e-05,1.1524262146719032e-05
kathleen55,1070476177,4.269125683060109e-05,5.556933491216424e-07,1.1814933673042513e-05
nhorton,1038216711,6.403688524590164e-05,1.7510331159935525e-06,1.5431205395602915e-05
riddleanthony,1089319493,0.000234801912568306,1.1658516018945898e-05,5.320784989277129e-05
joshuajones,1014380767,0.00032018442622950817,3.060749559172278e-05,7.158608129967873e-05
rodriguezkathryn,1040222186,0.00017076502732240437,0.00041417753383686876,3.933784307363217e-05
jeanne20,1087964122,4.269125683060109e-05,9.928202510759012e-06,1.1505226774663571e-05
nicholas46,1008621881,8.538251366120219e-05,1.0176041179426385e-05,2.0884894259402896e-05
johnhodge,1004856822,0.00014941939890710383,0.00040421638482374003,3.440895494184818e-05
vsanders,1058403712,0.00014941939890710383,0.01667805757206049,3.3661969904975875e-05
jonathanfarrell,1017536602,0.00014941939890710383,2.9281537212217988e-05,3.481516199737589e-05
thomascaroline,1037450548,4.269125683060109e-05,1.016752112134686e-05,1.1270824183281078e-05
davisbrent,1010671211,8.538251366120219e-05,9.94606083924988e-06,2.1051532798160892e-05
zcarlson,1098045455,8.538251366120219e-05,1.0399290576892488e-05,2.1278988408897205e-05
meghan29,1035321761,4.269125683060109e-05,1.927588580047224e-05,1.1100579221025288e-05
kristen53,1073996176,6.403688524590164e-05,1.0143046246807725e-05,1.675433767241322e-05
jody27,1055783739,4.269125683060109e-05,1.0339789974976561e-05,1.1714167530668415e-05
kathleen83,1071049310,6.403688524590164e-05,1.0149986646019909e-05,1.666445469552458e-05
douglascampbell,1027595475,4.269125683060109e-05,9.911439077361147e-06,1.1691832542290093e-05
brentwolfe,1084360327,4.269125683060109e-05,1.9646198063712154e-05,1.1497957433364382e-05
dfrye,1045031356,4.269125683060109e-05,9.8990451954674e-06,1.2220968521237899e-05
jason51,1019215455,0.00012807377049180329,1.2431955113730404e-06,3.046930430298915e-05
theresaward,1024666427,4.269125683060109e-05,5.280630518338698e-07,1.129059485373475e-05
dashley,1066731409,4.269125683060109e-05,9.877272340116711e-06,1.0937557314298996e-05
tylernguyen,1048206475,4.269125683060109e-05,2.8230549238457275e-07,1.2050739613763217e-05
ievans,1012191138,0.00010672814207650273,1.0146633605240515e-06,2.496682998285291e-05
ncherry,1090722740,4.269125683060109e-05,7.471700772735728e-07,1.144197983219666e-05
osilva,1082187582,4.269125683060109e-05,2.573348865673086e-07,1.226456225800877e-05
christopherwillis,1001624675,4.269125683060109e-05,4.949876295434472e-07,1.1844384319569697e-05
kenneth28,1090786127,8.538251366120219e-05,0.00039355331159136625,2.217541192338568e-05
dixonjoseph,1086777472,4.269125683060109e-05,2.5622976153550126e-07,1.2610701227070731e-05
abaker,1037681353,4.269125683060109e-05,4.941821239179372e-08,1.2263546060053794e-05
robertgraves,1076519727,0.00010672814207650273,9.69998753374533e-06,2.6131651241950366e-05
rebekah94,1090415764,0.00012807377049180329,2.0621558818031164e-05,2.646579133151368e-05
bgreen,1099292298,6.403688524590164e-05,1.0111759459803163e-05,1.675105966658695e-05
jenniferwall,1059667594,0.00010672814207650273,9.447338744970018e-06,2.6394119416577055e-05
smithchristopher,1066173005,8.538251366120219e-05,9.4340894385935e-06,2.175640164183756e-05
qross,1054933289,0.00010672814207650273,1.8950040297230765e-05,2.6308577147350334e-05
holmesmadison,1037413684,6.403688524590164e-05,9.63597419860177e-06,1.6501401551394156e-05
james09,1032530723,8.538251366120219e-05,9.42936975177601e-06,2.2028243000403064e-05
priscillamoore,1080884274,6.403688524590164e-05,7.901094997732277e-07,1.625552767613386e-05
rcunningham,1095728876,0.00010672814207650273,5.113789702262701e-07,2.6933787599721675e-05
ythornton,1005050052,0.00014941939890710383,1.035071292950918e-06,3.5494393472932e-05
jessica73,1052282056,4.269125683060109e-05,2.9411359680695426e-07,1.1765502862805995e-05
nhorne,1095030341,4.269125683060109e-05,5.147319714855283e-07,1.2055403757793095e-05
angela87,1004719199,4.269125683060109e-05,2.85777267720132e-07,1.2452797498797518e-05
padillajennifer,1005598819,0.00014941939890710383,1.455813951410326e-06,3.5414281011263416e-05
velasquezjamie,1097760526,6.403688524590164e-05,1.0477258809192095e-05,1.6487904583146083e-05
henry42,1007171162,4.269125683060109e-05,9.483335052564495e-07,1.1963185473987696e-05
cgibson,1013764977,8.538251366120219e-05,7.769795110766158e-07,2.133475094695266e-05
jonathanhines,1007835324,4.269125683060109e-05,1.4137796247281408e-06,1.1523260787274596e-05
nshort,1069462259,4.269125683060109e-05,0.0003944914280991186,1.1311720644748368e-05
susan72,1010053548,4.269125683060109e-05,9.689371464589182e-07,1.1437639874475397e-05
tjames,1067551407,4.269125683060109e-05,5.3661697318756504e-08,1.2219729277901243e-05
estradabrian,1036207321,4.269125683060109e-05,2.5233387334243255e-07,1.2429483650787298e-05
smurray,1031351529,4.269125683060109e-05,2.567736097973875e-07,1.244402300249379e-05
bgreen,1052876839,6.403688524590164e-05,5.422739410942636e-07,1.695572838784207e-05
thomasjennifer,1094194784,6.403688524590164e-05,9.817786922262171e-06,1.7108605405700367e-05
vmitchell,1026632404,4.269125683060109e-05,9.81175150659765e-06,1.1712005723629543e-05
slong,1088548724,4.269125683060109e-05,7.473528264761661e-07,1.1638298761429198e-05
jensenlacey,1062746036,4.269125683060109e-05,5.084625646944571e-07,1.1956400394162125e-05
jmejia,1099607751,6.403688524590164e-05,1.0061787318187192e-05,1.5717228646391038e-05
michaelhodges,1060033196,4.269125683060109e-05,5.188220316278798e-08,1.2155791601697386e-05
hardingstephen,1027749299,6.403688524590164e-05,0.016640674963627592,1.5387138992102546e-05
vberg,1003395753,6.403688524590164e-05,9.793989575074185e-06,1.722407206147306e-05
mariapeterson,1067398037,4.269125683060109e-05,0.0004035227292048938,1.1624219644307119e-05
cthomas,1079316125,4.269125683060109e-05,1.0001108039510226e-05,1.2279681821384063e-05
jenkinsruth,1084947160,4.269125683060109e-05,9.550087050040397e-06,1.2077912840818273e-05
jdean,1082732955,8.538251366120219e-05,7.488571605726477e-07,2.0311061390254797e-05
connerstephanie,1038390407,4.269125683060109e-05,0.00039401861867205927,1.1695158525296723e-05
scotttanner,1090404162,4.269125683060109e-05,2.6331216183977647e-07,1.2316231488727889e-05
garciadeborah,1078324320,4.269125683060109e-05,2.7407881690353663e-07,1.2084703837500164e-05
jparker,1035834002,4.269125683060109e-05,2.580849525476375e-07,1.2061682634930841e-05
debraowen,1097144504,6.403688524590164e-05,9.565380256331737e-06,1.699194310257711e-05
cgarcia,1078951624,4.269125683060109e-05,9.537215258879234e-06,1.191659916122402e-05
wmiller,1050080078,8.538251366120219e-05,5.0807225742361825e-08,2.255426191421651e-05
bettyhughes,1048513369,6.403688524590164e-05,4.4028974702696404e-08,1.7325028003886547e-05
jesusfox,1057862169,0.00012807377049180329,0.0003953747560466492,3.16107912294867e-05
jenniferharvey,1034263644,6.403688524590164e-05,0.00039400784061391993,1.656514983168432e-05
kim75,1031257989,4.269125683060109e-05,7.095741761399273e-07,1.2126431313156826e-05
eburton,1076097566,4.269125683060109e-05,3.700515371250756e-08,1.2503094966457472e-05
avilamichelle,1055084143,4.269125683060109e-05,1.308419518542189e-08,1.3015334507678321e-05
steinstephen,1007963258,4.269125683060109e-05,2.5926725289744073e-07,1.2421479709676984e-05
jennifer50,1039156495,6.403688524590164e-05,1.1384894131314188e-05,1.5272361291747424e-05
paul48,1070023002,8.538251366120219e-05,2.794123082043021e-07,2.1209368434360115e-05
gatespamela,1090492149,6.403688524590164e-05,4.787911068543529e-07,1.6895143653257685e-05
moralesthomas,1078024657,0.000234801912568306,2.285727522541363e-05,4.537396500932074e-05
richardschristina,1082161029,0.00012807377049180329,0.0004157919821677428,2.5439987137566948e-05
robert90,1099279853,4.269125683060109e-05,2.4440101825623364e-07,1.3049598917621189e-05
sramirez,1025461909,6.403688524590164e-05,9.559865075397564e-06,1.7769478628040344e-05
michellemoreno,1033533254,6.403688524590164e-05,2.421506053598501e-07,1.7622377731622722e-05
rodriguezanita,1044116109,6.403688524590164e-05,2.540224852633796e-08,1.7459749873500944e-05
rogerreed,1090490257,4.269125683060109e-05,2.421025394106461e-07,1.2417394438322324e-05
kevin33,1052550195,6.403688524590164e-05,9.301490863509098e-06,1.7384845613417598e-05
kathy43,1077850273,4.269125683060109e-05,2.4435070705574987e-08,1.243662607144734e-05
griffithdeborah,1078514624,6.403688524590164e-05,2.8250402292123814e-07,1.7061583976558762e-05
xevans,1061984978,6.403688524590164e-05,4.521024637492729e-07,1.7525040252733884e-05
phillipleon,1054941408,4.269125683060109e-05,9.285961125388226e-06,1.2381423254773886e-05
paul17,1020123190,6.403688524590164e-05,1.2325130768486538e-06,1.6810363764907987e-05
jwilson,1092250712,4.269125683060109e-05,2.5025928099219285e-07,1.2544332198862586e-05
mcampbell,1007532163,4.269125683060109e-05,4.479997438755085e-07,1.3018930390752706e-05
marcus88,1019970314,4.269125683060109e-05,4.483254768900882e-07,1.2964061242462197e-05
qjones,1009954396,6.403688524590164e-05,0.016639947151061308,1.626662956859241e-05
keithbush,1041080924,0.00012807377049180329,4.13518410303923e-05,2.7089967627103952e-05
zford,1020154464,0.00034153005464480874,0.00044219275815270343,7.252507198435351e-05
johnsonfrederick,1052153360,0.00032018442622950817,5.160821407623704e-05,6.967780222046432e-05
riveralindsey,1038443594,0.00025614754098360657,4.358734283649733e-05,5.528481149681393e-05
melanie10,1090323136,0.0004269125683060109,0.0008465246708710082,9.130341844063565e-05
philiptaylor,1050979067,0.0004482581967213115,7.333463602144677e-05,9.635882959824286e-05
psmith,1056983626,0.00019211065573770491,3.135679191508796e-05,4.3117579626495246e-05
oscar26,1008467143,0.00019211065573770491,0.01710253269925418,4.2463144149162045e-05
tiffany42,1031072301,0.00017076502732240437,2.2186072234665044e-05,3.9949768155426535e-05
masonryan,1020537663,0.00014941939890710383,0.0004346146965805933,3.333898884285541e-05
tturner,1005229208,4.269125683060109e-05,3.0350806299542418e-05,1.0982900597897128e-05
williamslisa,1000021811,4.269125683060109e-05,1.0958002140962118e-05,1.1157752230084659e-05
richardwilliams,1096993587,0.00014941939890710383,2.0965670424380772e-05,3.4955143030097714e-05
jenniferalexander,1001250906,4.269125683060109e-05,2.0299411468924054e-05,1.14747164175713e-05
thomas93,1053600314,4.269125683060109e-05,1.1632922603866797e-05,1.099949747496792e-05
reginald88,1009375207,6.403688524590164e-05,1.1127746107939261e-05,1.6543573184286144e-05
haasveronica,1031994451,4.269125683060109e-05,1.067734161109978e-05,1.1668543320088043e-05
darrylweber,1016520999,4.269125683060109e-05,1.1632922603866797e-05,1.099949747496792e-05
ortizmichael,1061726555,8.538251366120219e-05,1.1608483592768435e-05,2.017038346776269e-05
carla88,1091227029,0.00025614754098360657,2.302106485012756e-05,5.72408406077446e-05
jesus80,1059453375,4.269125683060109e-05,2.115430309165303e-05,1.1065856833868974e-05
jesseberry,1095031681,0.00017076502732240437,0.0003974835797327858,3.888162181821182e-05
johnsonjohn,1048945518,8.538251366120219e-05,1.1710751225751937e-05,2.1153418944881867e-05
vmartin,1090662046,0.00012807377049180329,1.1563909733165645e-05,2.9871005797666986e-05
johnstondustin,1071103405,0.00012807377049180329,0.0007990198178957527,2.8994258980529873e-05
diazcarolyn,1052010475,4.269125683060109e-05,1.0763629206303564e-05,1.126437978885741e-05
toddramirez,1017102359,4.269125683060109e-05,0.0004040782445570731,1.1228759619261979e-05
shellymcclure,1067545270,4.269125683060109e-05,1.7614989330727333e-06,1.1240708466056504e-05
jaredcontreras,1091401391,4.269125683060109e-05,2.2469733812327906e-06,1.109218982766133e-05
christopherellis,1018896915,6.403688524590164e-05,1.5369195902515721e-06,1.6168214547815815e-05
woodcraig,1039629217,0.00010672814207650273,0.0004053525570455101,2.4575547249739056e-05
kellyamanda,1071822291,4.269125683060109e-05,1.0913462246290046e-05,1.1567408770264709e-05
christopher77,1013539080,0.00010672814207650273,2.151858387532037e-05,2.5714649662742495e-05
kelseyjones,1020909751,6.403688524590164e-05,2.0981852577442786e-05,1.660072129719161e-05
palmermargaret,1027695481,8.538251366120219e-05,2.206898148458298e-06,2.1537331471938335e-05
nlee,1062157935,0.0003628756830601093,0.00041973518819286414,8.201185421171465e-05
leerebecca,1054184388,0.00014941939890710383,2.2921331780295626e-05,3.4724944634975326e-05
rodriguezjeffrey,1062300080,6.403688524590164e-05,2.1898998080318862e-05,1.6321012915194208e-05
raymond38,1079635856,0.000234801912568306,0.0004449072084356919,5.187042868532989e-05
kimberlysloan,1034253527,6.403688524590164e-05,0.016651817769915256,1.4838539313294458e-05
andrew48,1033609800,4.269125683060109e-05,2.166711073781929e-05,1.106551056023547e-05
andersonsharon,1023696995,0.00017076502732240437,0.00043383334744343714,3.8885750884487934e-05
rebeccacole,1022539065,0.000234801912568306,3.022987203804524e-05,5.3733214551592837e-05
lisa06,1088976322,0.00014941939890710383,4.0122342660583705e-05,3.522008552184581e-05
ejackson,1014076047,6.403688524590164e-05,2.190524943340759e-05,1.6108997902556248e-05
zhodges,1042578409,4.269125683060109e-05,2.926140235029591e-05,1.1386329492577197e-05
harmonwilliam,1068347269,4.269125683060109e-05,2.0676248479307734e-05,1.1366268962250928e-05
hodgesbrian,1006790726,4.269125683060109e-05,2.0179139986493207e-05,1.1761306181220427e-05
thomasbrian,1006391675,4.269125683060109e-05,1.9960568248761175e-05,1.2072024993540619e-05
tarataylor,1011857403,0.00017076502732240437,0.0003960298709037984,3.882919155250108e-05
kelseymiller,1084929129,8.538251366120219e-05,0.0003958066811827102,2.054496963828358e-05
jeffreystewart,1097580692,4.269125683060109e-05,0.0004054968179963403,1.1122680190191782e-05
jennifer17,1022093826,0.00010672814207650273,0.000406654959781413,2.5544908341871786e-05
dcooper,1047406048,4.269125683060109e-05,1.1090563152359649e-05,1.1306202411466236e-05
brooksjohn,1092568844,4.269125683060109e-05,2.678158135340166e-06,1.1454588334095416e-05
janiceking,1050213742,6.403688524590164e-05,2.1940568896444723e-06,1.737628335636621e-05
robinsondana,1074247334,4.269125683060109e-05,1.9773257602853294e-06,1.1783079591970657e-05
peterhull,1092198856,4.269125683060109e-05,2.192027755271187e-06,1.1636376885808969e-05
reesemichelle,1015146339,6.403688524590164e-05,2.276524118700841e-06,1.6449023345324403e-05
leecody,1066856613,6.403688524590164e-05,1.993838436994015e-05,1.6505402183813483e-05
richardmay,1021521340,4.269125683060109e-05,9.920899817950023e-06,1.2434715842372578e-05
shane89,1042869480,4.269125683060109e-05,1.0355377080625366e-05,1.2305703291014901e-05
arnoldclinton,1055733999,4.269125683060109e-05,1.039258698913447e-05,1.2210868586612211e-05
jamiesmith,1058584673,8.538251366120219e-05,0.016649874484943348,2.0712588481737117e-05
tylerallen,1059468727,8.538251366120219e-05,1.043470296848871e-05,2.2851205213420416e-05
rebecca71,1006002369,4.269125683060109e-05,1.0425634261786361e-05,1.180814784691829e-05
cwright,1063338100,4.269125683060109e-05,2.8699774338253264e-05,1.1980745787712357e-05
brivas,1081654461,4.269125683060109e-05,9.915343581104071e-06,1.239098390968801e-05
nmeyer,1099807000,6.403688524590164e-05,1.9477850200114416e-05,1.779778788895552e-05
catherine51,1092698477,4.269125683060109e-05,1.946078375435518e-05,1.2179521653854885e-05
michael80,1025272382,4.269125683060109e-05,1.039258698913447e-05,1.2210868586612211e-05
